time,x,y,theta,speed
1733440101.4465563,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.4595685,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.469841,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.4877012,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.5074477,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.521742,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.5349922,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.5451403,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.5748708,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.5866,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.606981,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.6331146,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.6478834,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.6600342,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.6706653,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.6824365,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.698931,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.7369564,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.7522821,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.771004,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.786812,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.7997947,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.812475,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.8244562,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.8377879,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.8583076,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.8703978,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.8966038,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.9404886,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.9586182,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440101.9824412,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.0126774,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.0291178,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.0406065,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.0516317,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.076036,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.1184027,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.1389992,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.1509247,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.1885827,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.2104404,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.2326202,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.2527466,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.2640214,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.2793863,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.3058324,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.3195014,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.364325,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.3763864,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.4075017,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.42093,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.4363067,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.4475448,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.4592621,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.4697025,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.5091772,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.526787,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.5419688,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.5609035,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.594482,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.6066914,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.6270971,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.6391625,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.651071,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.665008,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.6867366,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.7079444,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.7189648,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.7312398,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.7557998,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8067183,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8195672,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8305707,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8424213,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8566828,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8721795,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8827138,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.8962784,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.9073446,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.9553158,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.9655657,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440102.9792707,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.0134637,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.0338016,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.0480824,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.0726333,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.0827508,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.09397,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1228025,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1413896,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1555965,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1689253,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1820972,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.1975358,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.2103314,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.2568877,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.2749448,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.2865705,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.2981231,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.3193147,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.3445947,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.359234,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.371807,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.3841767,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.417962,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.431464,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.4598718,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.4704463,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.5186832,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.5386808,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.550894,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.574875,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6113782,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6241753,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.634362,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6461425,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6595974,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6827416,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.6966546,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.7084413,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.7378716,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.7559233,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.7741337,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.7896953,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.8188415,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.8361042,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.8491626,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.8596528,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.870855,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.8808594,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.9013822,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.915027,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.9268005,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.9554994,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.9673758,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.9777892,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440103.987984,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.0007854,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.0121846,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.027398,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.0490534,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.0725543,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.0916343,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.1151168,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.1398149,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.1539738,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.1666944,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.1789525,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.2004952,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.2112644,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.2406065,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.2639365,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.297392,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.3118706,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.323892,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.3594408,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.3712115,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.3843784,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.3944297,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.4050946,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.4155056,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.429837,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.441017,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.475885,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.5078273,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.51866,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.552885,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.5644743,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.5752413,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.5916097,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.6120584,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.6290138,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.6534326,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.692074,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.704944,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.7299366,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.7415502,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.7526522,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.7638505,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.7750964,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.821955,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.8410387,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.8591561,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.8722336,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.888527,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.907093,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.9177585,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.9422288,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440104.9589958,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.009732,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.0266767,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.039097,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.0545733,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.0675247,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.0947485,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.1085079,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.1247036,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.1383138,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.1505623,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.1865625,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.2023757,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.2325246,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.2527635,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.2643545,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.2759428,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.296594,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.3069243,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.3285027,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.3449407,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.3591878,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.3925784,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.4060047,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.4169078,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.428043,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.4545474,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.4704568,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.4862623,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.498519,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.5107732,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.523507,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.5428033,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.5573962,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.5707264,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.583872,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.6123683,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.6360915,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.6502302,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.6622007,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.679099,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.731331,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.7466547,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.7586515,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.7856193,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.8014345,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.8137832,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.8507707,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.8867576,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.8993273,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.9168801,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.9291008,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.945767,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.9560325,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.9677787,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440105.9799867,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.018674,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.036986,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.0547254,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.0668905,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.1094663,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.1217017,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.1422143,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.155802,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.1962168,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.2121894,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.223912,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.2343585,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.2464957,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.2618096,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.2926145,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3073843,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3188422,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3320482,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3569674,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3838983,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.3944945,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.408936,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.4323611,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.4564455,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.4672847,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.4785643,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.491035,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.5219457,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.5373266,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.5610957,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.5886564,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.6250255,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.656542,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.6781554,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.689381,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.719222,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.731674,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.7486417,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.7588236,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.7714894,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.7845137,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.7955325,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.8083458,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.823799,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.8343859,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.8580828,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.901988,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.9120526,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.9251814,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.937538,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.9659734,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.9789975,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440106.9984422,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440107.0226352,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440107.035888,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440107.0468063,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
1733440107.0758374,-1.0611960887908936,2.4983580112457275,0.04257598945955128,0.0
